code	producer_version_id	lc	product_name_ar	product_name_cs	product_name_da	product_name_de	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_it	product_name_nl	product_name_no	product_name_pl	product_name_pt	product_name_ro	product_name_ru	product_name_sv	abbreviated_product_name_fr	generic_name_da	generic_name_de	generic_name_en	generic_name_es	generic_name_fi	generic_name_fr	generic_name_hu	generic_name_it	generic_name_nl	generic_name_no	generic_name_pl	generic_name_pt	generic_name_ro	generic_name_ru	generic_name_sv	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_de	origin_en	origin_fr	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_cs	ingredients_text_da	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_hu	ingredients_text_it	ingredients_text_nl	ingredients_text_no	ingredients_text_pl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	gondoic-acid_value	gondoic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	lactose_value	lactose_unit	serum-proteins_value	serum-proteins_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-c_value	vitamin-c_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b12_value	vitamin-b12_unit	biotin_value	biotin_unit	pantothenic-acid_value	pantothenic-acid_unit	bicarbonate_value	bicarbonate_unit	potassium_value	potassium_unit	chloride_value	chloride_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	caffeine_value	caffeine_unit	ph_value	ph_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_2_quantity_per_unit	packaging_2_weight_measured	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	packaging_4_shape	packaging_4_material	packaging_5_shape	packaging_6_shape	packaging_7_shape	packaging_7_material	packaging_7_recycling	conservation_conditions_fr	preparation_fr	nutriscore_score_producer	nutriscore_grade_producer	customer_service_fr	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
5000128796996		en					Salted Caramel Swirl Ice Cream															Salted caramel swirl ice cream													500ml				GRO, Co-op	gro,co-op		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	Vegetarian, Vegan	en:vegetarian,en:vegan	United Kingdom	en:united-kingdom	Co-op	co-op	0														Water, Dried Glucose Syrup, Caramel Sauce (8%) (Caramel Syrup, Flavourings, Sugar Syrup, Thickener (Pectin)), Sugar, Coconut Milk Powder, Coconut Oil, Honeycomb (4%) (Sugar, Glucose Syrup,Cocoa Butter, Raising Agent (Sodium carbonate), Maltodextrin, Inulin, Fructose, Hydrolysed Pea Protein, Sea Salt, Stabilisers (Locust bean gum, Guar gum, Sodium alginate), Emulsifier (Mono - and diglycerides of fatty aids - vegetable)																	100g	100g	837	kJ			199	kcal			6.6	g			5.1	g			33	g			24	g			1.3	g	0.9	g			0.16	g			0.064	g					837	kJ																																																																																			https://www.coop.co.uk/products/gro-salted-caramel-swirl-ice-cream-500ml	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	11	b	67	1	39509	-5	-15	1	0																App - yuka, Apps, App - Open Food Facts, App - smoothie-openfoodfacts
5010238018383		en					6 mixed flavoured water ices																																							United Kingdom	en:united-kingdom			0																															100g	100g					87	kcal			0.5	g			0.5	g			20.9	g			18.8	g			0.2	g	0.5	g													87	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5060208330120		en					6 peppa ice cream lollies																																							United Kingdom	en:united-kingdom			0																															100g	100g					191	kcal			8.8	g			7.1	g			24.8	g			23	g			0.5	g	3.1	g			0.1	g			0.04	g					191	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
4060800307026		en					Mango Ice Tea																																Lipton	lipton						United Kingdom	en:united-kingdom			0																															100g	100g					19	kcal			0.5	g			0.1	g			4.6	g			4.5	g					0.5	g													19	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
8711327534322		en					Carte D'or Indulgent Chocolate Ice Cream															Dark chocolate ice cream (2% dark chocolate with 70% cocoa solids from Ecuador) with dark chocolate pieces (with 70% cocoa solids from Ecuador) (3%)													900ml		Plastic tub	en:plastic-tub	Carte D'or	carte-d-or		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream tubs, Chocolate ice cream tubs	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-tubs,en:chocolate-ice-cream-tubs			United Kingdom	en:united-kingdom	TESCO	tesco	0		United Kingdom	en:united-kingdom		United Kingdom		United Kingdom	united-kingdom						Reconstituted skimmed MILK, sugar, glucose-fructose syrup, coconut fat, fat-reduced cocoa powder¹, cocoa mass¹, glucose syrup, skimmed MILK powder or concentrate, whey solids (MILK), emulsifiers (mono - and diglycerides of fatty acids, ammonium phosphatides), stabilisers (guar gum, tara gum, locust bean gum). May contain: wheat and nuts.												Milk	en:milk	Gluten, Nuts	en:gluten,en:nuts		100g	100g					196	kcal			8.7	g			7.1	g			24	g			20	g					4	g			0.11	g			0.044	g					196	kcal																																																									en:plastic																											en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	13	b	79		39509	5	-10	1	0																App - Yuka, Apps
5010238013678		en					creamy vanilla ice cream swirled with smooth milk chocolate																																Cadbury	cadbury						United Kingdom	en:united-kingdom			0																															100g	100g					246	kcal			70	g			11.69	g			21.49	g			18.9	g			50	g	0.5	g			0.11	g			0.044	g					246	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
4060800307286		en					Ice tea																																Lipton	lipton						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																																																	unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
0811662029533		en					Mass Extreme 2500 Vanilla Ice Cream flavour																													285g			Mutant	mutant						United Kingdom	en:united-kingdom			0																															serving	100g					2140	kcal			5	g			3	g			462	g			8	g			6	g	60	g			1100	mg			440	mg					2140	kcal							0	g	90	mg							0	µg	40	mg															1070	mg			300	mg			3	mg																																											unknown			unknown		1		-5	-15	1	0																App - Waistline, Apps
5060444911367		en					Vegan Chocolate & Blood Orange Ice-cream																												500 ml				Northern Bloc	northern-bloc		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	Vegetarian, Vegan	en:vegetarian,en:vegan	United Kingdom	en:united-kingdom			0														Water, Sanguinello blood orange compote (10%) (Sanguinello blood orange (48%), dried glucose syrup, sugar, concentrated lemon juice, orange oil), sugar, dried glucose syrup, coconut oil, cocoa powder (4.4%), coconut milk power, cocoa mass (2.2%), maltodextrin, hydrolysed pea protein stabilisers (guar gum, carob gum, acacia gum), citrus fibre														Milk, Nuts, Peanuts, Soybeans	en:milk,en:nuts,en:peanuts,en:soybeans	null	100g	100g	670	kJ			159	kcal			7.2	g			4.7	g			23.9	g			19.5	g					1.7	g			0.02	g			0.008	g					670	kJ																																																								en:packaging						en:unknown	en:paper	en:recycle																			https://northern-bloc.com/pro-flavours/vegan-chocolate-blood-orange/	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	c	8	b	71		39509	-5	-11	0	0																App - Open Food Facts, Apps, App - smoothie-openfoodfacts
0071570004309		en					Ice cream mix																												70.0 g		Bag	en:bag	Jelly Belly	jelly-belly		Snacks, Sweet snacks, Confectioneries, Candies, Gummi candies	en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:gummi-candies			Germany, United Kingdom	en:germany,en:united-kingdom			0														"Zucker, Glukosesirup, modifizierte Maisstärke, Erdbeerpüree, Schokolade (Zucker, Kakaomasse, Kakaobutter), Kakaopulver, Farbstoffe (E100, E150a, E171), Aromen, Orangenpüree, Säureregu - latoren (E330), Überzugsmittel (E901, E903, E904), Frucht - und Pflanzenkonzen - trate (Apfel, Karotte, schwarze Johannisbeere, Kürbis, Spirulina, Hibiskus), Salz, Tapiokadextrin, Zimtpulver."																null	100g	100g					364	kcal			0	g			0	g			91	g			61	g					0	g			0.07	g			0.028	g					364	kcal																																																								en:bag																												en:sweets	en:sugary-snacks,en:sweets	4	en:4-ultra-processed-food-and-drink-products	d	14	b	74		31060	-5	-10	0	0																App - yuka, Apps, App - smoothie-openfoodfacts
7394376618796		en					Mint Chocolate																																Oatly	oatly		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets			United Kingdom	en:united-kingdom			0														Water, sugar, oats, dextrose, rapeseed oil, glucose syrup, fully hydrogenated vegetable oils (coconut, rapeseed), coconut uil, cocoa mass, cocoa butter, emulsifier (mono - and diglycerides of fatty acids), concentrate of safflower and spirulina, stabilisers (locust bean gum, guar gum), salt, natural flavour. Contains 5% chocolate pieces (cocoa solids 50% minimum).												Gluten	en:gluten				100g	100g	969	kJ			232	kcal			14	g			7.5	g			25	g			23	g			1.1	g	1	g			0.09	g			0.036	g					969	kJ																																																								en:packaging	en:paper	en:recycle				en:unknown																					https://www.oatly.com/en-gb/stuff-we-make/ice-cream/mint-chip	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	13	unknown				-5	-11	0	0																App - Open Food Facts, Apps, App - Yuka, App - smoothie-openfoodfacts
00859998		en					Honeycomb ice cream																												489 g				M&S Foods	m-s-foods		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams			United Kingdom	en:united-kingdom			0																															100g	100g	1077	kJ			258	kcal			15.6	g			10.4	g			26.8	g			21.8	g			0.2	g	2.5	g			0.13	g			0.052	g					1077	kJ																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	d	17	b	67	1	39509	-5	-15	1	0																App - Waistline, Apps, App - Yuka
5906041030233		pl					Coffee drink with full fat milk and cream							"Napój kawowy na bazie pełnego mleka i śmietanki"								Ice coffee latte								Ice coffee latte					230 ml	230g	C105192, FSC, FSC mix	pl:c105192,pl:fsc,pl:fsc-mix	PKN Orlen	pkn-orlen		"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Kawa, Napoj-kawowy, Zawiera kofeinę"	"en:plant-based-foods-and-beverages,en:plant-based-foods,en:coffees,pl:napoj-kawowy,pl:zawiera-kofeinę"			Czechy, Litwa, Polska, Wielka Brytania	en:czech-republic,en:lithuania,en:poland,en:united-kingdom	Orlen	orlen	0		Austria	en:austria						AT62640EG	at-62640-ec				Water, full fat _milk_ (35%), sugar, _cream_ (5%), coffee extract (1,20%), acidity regulator: sodium phosphate, thickener; carrageenan, guar gum, flavouring, table salt.								"Woda, _mleko_ pełne (35%), _śmietanka_ 5%, cukier, ekstrakt kawy (1,20%), regulator kwasowości: fosforany sodu, substancje zagęszczające: karagen, guma guar, aromat, sól."				"Mleko, Śmietanka, Śmietanka"	"en:milk,pl:śmietanka,pl:śmietanka"				100g	100g					67	kcal			3.2	g			2	g			8.3	g			8.1	g					1.5	g			0.26	g			0.104	g					67	kcal																																															37	mg																																						4	en:4-ultra-processed-food-and-drink-products	c	3	unknown		1		4	-15	1	0																
5000169125007		en					Vanilla dairy ice cream																														Pp-tub	en:pp-tub	Waitrose	waitrose						United Kingdom	en:united-kingdom	Waitrose	waitrose	0																															100g	100g					799	kcal			10.8	g			6.8	g			18.9	g			17.9	g			0.25	g	4.5	g			0.16	g			0.064	g					799	kcal																																																									en:pp-polypropylene																														unknown			unknown				-5	-8	0	0																App - Horizon, Apps, App - Yuka
5056357905944		en					Ice cream																												270 ml, 3 x 90 ml	90ml			Maltesers	maltesers		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom			0														Reconstituted skimmed milk, sugar, cocoa butter, coconut oil, honeycombed cocoa coated centres (sugar, vegetable fats (shea, palm), glucose syrup, fat reduced cocoa powder, barley malt extract, skimmed milk powder, starch, wheat flour, raising agents (E341, E501, E500), wheat gluten, whey powder (milk), salt, emulsifier (E322)), glucose syrup, whey powder (milk), skimmed milk powder, cocoa mans. water, anhydrous milk fat, barley malt extract, emulsifiers (E471, E322, E476), stabilisers (E410, E412), vanilla extract. May contain peanuts, nuts, eggs and soya. Milk chocolate contains milk solids 14% minimum and cocoa solids 25% minimum.												Gluten, Milk	en:gluten,en:milk	Eggs, Nuts, Peanuts, Soybeans	en:eggs,en:nuts,en:peanuts,en:soybeans		100g	100g	929	kJ			222	kcal			13	g			9.3	g			24	g			21	g					2.4	g			0.1	g			0.04	g					929	kJ																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	15	c	57	1	39509	-5	-15	1	0	-10															App - Yuka, Apps, App - Open Food Facts
5056357905906		en					White ice cream																												270 ml, 3 x 90 ml	90ml			Maltesers	maltesers		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams	Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom			0														Reconstituted skimmed milk, sugar, cocoa butter, coconut oil, honeycombed cocoa coated centres (sugar, vegetable fats (shea, palm), glucose syrup, fat reduced cocoa powder, barley malt extract, skimmed milk powder, starch, wheat flour, raising agents (E341, E501, E500), wheat gluten, whey powder (milk), salt, emulsifier (E322)), glucose syrup, whole milk powder, water, whey powder (milk), anhydrous milk fat, barley malt extract, emulsifiers (E471, E322, E476), stabilisers (E410, E412), natural vanilla flavouring. May contain peanuts, nuts, eggs and soya.												Gluten, Milk	en:gluten,en:milk	Eggs, Nuts, Peanuts, Soybeans	en:eggs,en:nuts,en:peanuts,en:soybeans		100g	100g	958	kJ			230	kcal			14	g			9.8	g			24	g			22	g					1.7	g			0.07	g			0.028	g					958	kJ																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	d	15	c	57	1	39509	-5	-15	1	0	-10															App - Open Food Facts, Apps
8711327538030		en					Magnum classic remix															Chocolate ice cream swirled with vanilla ice cream, with a milk chocolate coating (29%) and half dipped in milk chocolate (7%) with sweetened cocoa pieces (0.6%).													3X85ml		Container	en:container	Magnum	magnum		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream bars, Chocolate ice cream bars	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-bars,en:chocolate-ice-cream-bars	Rainforest Alliance	en:rainforest-alliance	United Kingdom	en:united-kingdom	TESCO	tesco	0		Italy	en:italy		Italy		Italy	italy						"reconstituted skimmed milk, sugar, cocoa butter¹, cocoa mass¹, glucose-fructose syrup, coconut fat, whole milk powder, butter oil (milk), skimmed milk powder, fat reduced cocoa powder, cocoa powder, emulsifiers (e471, soy lecithin, e476, e442), glucose syrup, whey solids (milk), stabilisers (locust bean gum, guar gum, carrageenan), flavourings, exhausted vanilla bean pieces, natural vanilla flavouring (with milk)¹,   colour (carotenes), may contain: almond, ¹rainforest alliance certified™"												Milk, Soybeans	en:milk,en:soybeans	Nuts	en:nuts		100g	100g	1436	kJ			344	kcal			22	g			15	g			31	g			29	g					3.9	g													1436	kJ																																																								en:container																												en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products			a	89		39503	2	-10	0	10																App - InFood, Apps, App - Yuka
5000169617281		en					Organic ice cream																																Waitrose	waitrose						United Kingdom	en:united-kingdom	Waitrose	waitrose	0																															100g	100g					199	kcal			11.6	g			7.4	g			19.4	g			13	g			0.5	g	4	g			6.6	g			2.64	g					199	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5057967137275		en					"Ms Molly’s assorted milk lollies"															Chocolate, strawberry and vanilla flavour milk lollies.													280ml	8 Servings	Card-box, En-plastic-bag	en:card-box,en:en-plastic-bag	Ms. Molly's,Tesco	ms-molly-s,tesco		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice Lollies	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-lollies	Vegetarian	en:vegetarian	United Kingdom	en:united-kingdom	TESCO	tesco	0		United Kingdom	en:united-kingdom				United Kingdom	united-kingdom						Partially Reconstituted Skimmed Milk Concentrate, Sugar, Glucose Syrup, Palm Oil, Palm Kernel Oil, Emulsifier (Mono - and Di-Glycerides of Fatty Acids), Stabilisers (Carob Gum, Guar Gum), Flavouring.												Milk	en:milk				100g	100g	574	kJ			137	kcal			4.9	g			2.98	g			20.3	g			15.1	g			0.6	g	2.6	g			0.1	g			0.04	g					574	kJ																																																								en:box		en:recycle				en:bag	en:plastic																				https://www.tesco.com/groceries/en-GB/products/302872853	en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	c	5	b	67		39509	5	-15	1	0	-10															App - Yuka, Apps
5052775635159		en					Gluten free ice cream saled caramel flavour																																							United Kingdom	en:united-kingdom			0																															100g	100g					451	kcal			16.8	g			16.1	g			75	g			39	g					2.42	g			0.4	g			0.16	g					451	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5059697385483		en					Raspberry Eton Mess Ice Cream																																							United Kingdom	en:united-kingdom			0																															100g	100g					320	kcal			20.6	g			12.4	g			30.3	g			25.5	g			0.8	g	3	g			0.1	g			0.04	g					320	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5010482756925		en					8 neopolotan wafer sandwiches																																Iceland	iceland		Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream sandwiches	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-sandwiches			United Kingdom	en:united-kingdom			0																															100g	100g					15.6	kcal			13.9	g			13.9	g			25.9	g			20	g					0.1	g			0.1	g			0.04	g					15.6	kcal																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream		unknown	d	14	b	67	1	39509	-5	-15	1	0																App - yuka, Apps
5010482582739		en					Triple chocolate ice cream																																Iceland	iceland						United Kingdom	en:united-kingdom			0																															100g	100g					216	kcal			10.3	g			8.3	g			26.8	g			19	g			14	g	34	g			19	g			7.6	g					216	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5010482875718		en					6 milk choc ices																																Iceland	iceland						United Kingdom	en:united-kingdom			0																															100g	100g					283	kcal			18.5	g			16.8	g			25.6	g			17.3	g			0.5	g	3.2	g			0.1	g			0.04	g					283	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5010482536756		en					Vanilla Ice cream																																Iceland	iceland						United Kingdom	en:united-kingdom			0																															100g	100g					167	kcal			6.7	g			5.8	g			23.8	g			15.5	g					2.4	g			0.1	g			0.04	g					167	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - yuka, Apps
5010482876586		en					Chewits Ice Crean																																Iceland	iceland						United Kingdom	en:united-kingdom			0																															100g	100g					203	kcal			11.7	g			10.1	g			22.2	g			18.4	g			0.2	g	0.1	g			0.1	g			0.04	g					203	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5060208332223		en					Carb Killa Ice Cream																																							United Kingdom	en:united-kingdom			0																															serving	100g					136.7	kcal			9	g			5.2	g			7.3	g			0.9	g			3	g	6.9	g			90.25	mg			36.1	mg					136.7	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
8051369000196		en					Oreo Ice cream Stick Sandwich																																Cadbury	cadbury						United Kingdom	en:united-kingdom			0																															100g	100g																																																																																																																																	unknown			unknown		1		-5	-15	1	0																App - Horizon, Apps
4088600165530		en					Clotted Cream Ice Cream																																Aldi	aldi				No artificial flavors, No artificial colors, No artificial colours or flavours	en:no-artificial-flavors,en:no-artificial-colors,en:no-artificial-colours-or-flavours	United Kingdom	en:united-kingdom			0														storage info cornish whole milk (61%), double cream (12%) (milk), sugar, cornish clotted cream (6%) (milk), dextrose, dried glucose syrup, whey powder (milk), skimmed milk powder, emulsifier: mono - and diglycerides of fatty acids, stabilisers: locust bean gum, guar gum, flavourings, colours: annatto norbixin, curcumin, allergy advice: for allergens, see ingredients in bold, dietary advice: suitable for vegetarians,   no artificial colours or flavourings, nutrition typical values energy fat												Milk	en:milk				100g	100g					215	kcal			12	g			8.3	g			23	g			21	g					3.6	g			0.11	g			0.044	g					215	kcal																																																																																						4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0																App - yuka, Apps, App - InFood
4060800307002		en					Ice tea peach																														Pet-bottle	en:pet-bottle	Lipton	lipton						United Kingdom	en:united-kingdom			0																															100g	100g					19	kcal			0.5	g			0.1	g			4.5	g			0.5	g			0	g	0.5	g			1	g			0.4	g					19	kcal																																																								en:bottle	en:pet-polyethylene-terephthalate																														unknown			unknown				-5	-5	0	0																App - Yuka, Apps, App - Horizon
4088600165523		en					Vanilla ice cream																												2 l	48g						Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream tubs	en:desserts,en:frozen-foods,en:frozen-desserts,en:ice-creams-and-sorbets,en:ice-creams,en:ice-cream-tubs			United Kingdom	en:united-kingdom			0														Partialy Reconstituted Skimmed _Milk_, Sugar, Palm Oil, Dextrose, Whey Powder (_Milk_), Dried Glucose Syrup, Emulsifier: Mono - and Diglycerides of Fatty Acids; Stabilisers: Locust Bean Gum, Guar Gum; Flavouring, Colours: Annatto, Curcumin.												Milk	en:milk	Milk	en:milk		100g	100g	797	kj			190	kcal			9.6	g			4.6	g			22	g			21	g			0.5	g	3.6	g			0.13	g			0.052	g					797	kj																																																																																				en:ice-cream	en:milk-and-dairy-products,en:ice-cream	4	en:4-ultra-processed-food-and-drink-products	c	8	c	57	1	39509	-5	-15	1	0	-10															App - Yuka, Apps
5014624000082		en					Millions Blackcurrant Buzz Ice Lolly																																							United Kingdom	en:united-kingdom			0																															100g	100g					68.3	kcal			0	g			0	g			17	g			16.8	g			0	g	0	g													68.3	kcal																																																																																							unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
5010238020171		en					Diary Milk Ice Cream																														Composite-carton	en:composite-carton	Cabrary	cabrary						United Kingdom	en:united-kingdom			0																															100g	100g					195	kcal			11	g			8.4	g			21.8	g			17.5	g			0.5	g	2.1	g			0.11	g			0.044	g					195	kcal																																																								en:container																															unknown			unknown				-5	-10	0	0																App - Horizon, Apps, App - Yuka
6925303721688		en					Unif ice tea drink																														Pet-bottle	en:pet-bottle								United Kingdom	en:united-kingdom			0																															100g	100g					38	kcal			0	g			0	g			9.2	g			9.2	g					0.05	g													38	kcal																																																								en:bottle	en:pet-polyethylene-terephthalate																														unknown			unknown				-5	-5	0	0																App - Yuka, Apps, App - Horizon
0698929000357		en					England ice gin																																							United Kingdom	en:united-kingdom			0																															100g	100g													0	g							0	g																																																																																																											unknown			unknown		1		-5	-15	1	0																App - Yuka, Apps
4088600294070		en					Mint chocolate ice cream																																					No artificial flavors, No artificial colors, No artificial colours or flavours, Rainforest Alliance	en:no-artificial-flavors,en:no-artificial-colors,en:no-artificial-colours-or-flavours,en:rainforest-alliance	United Kingdom	en:united-kingdom			0														milk chocolate (29%) (sugar, cocoa butter**, cocoa mass**, whey powder (milk), milk fat, skimmed milk powder, emulsifiers: lecithins (sunflower), polyglycerol polyricinoleate, flavouring), skimmed milk, water, glucose syrup, coconut oil, sugar, whey protein concentrate (milk), emulsifiers: mono - and diglycerides of fatty acids, lecithins (sunflower), stabilisers: locust bean gum, guar gum, flavouring, cocoa butter**, **rainforest alliance certified, find out more at ra, org, allergy advice: for allergens, see ingredients in bold, may also contain nuts, dietary advice: suitable for vegetarians, no artificial colours or flavourings, nutrition this pack contains 4 lollies,												Milk	en:milk	Nuts	en:nuts		100g	100g					332	kcal			21	g			15.5	g			31.7	g			24.7	g			1.1	g	3.5	g			0.13	g			0.052	g					332	kcal																																																																																						4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	10																App - Yuka, Apps, App - InFood
